player_id,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_epa,special_teams_tds,def_tackles_solo,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_blocked,player_display_name,position_x,position_group,headshot_url,team,height,weight,birth_date,fg_pct
00-0037254,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,39,7,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Terrel Bernard,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ryvz6uol9kymdgslc0rh",BUF,73.0,224.0,1999-05-07,
00-0037255,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Dylan Parham,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wcuxehe604u11ay7hbpm",LV,74.0,332.0,1999-08-24,
00-0037256,0,0,0,0,0,0,0,0,0,0.0,0.0,0,125,549,4,0,12.628203605042422,38,43,200,0,0,-3.917567920461985,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Rachaad White,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxugbms8ketvgmilnlu3",TB,72.0,214.0,1999-01-12,
00-0037258,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,26,0,0,-2.3220799361588433,0,1,0,0,0,-0.6312945219688118,0,0,0,0,0.0,0,0,0,0,0,0,4,92,0,0,0,Dameon Pierce,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lifrupicniyrosy1vj9c",HOU,70.0,215.0,2000-02-19,
00-0037259,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Micah McFadden,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a5tbqialvnrvrvntreuj",NYG,74.0,232.0,2000-01-03,
00-0037260,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,DJ Davidson,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnrdocqxvfswgpfdskkp",NYG,77.0,320.0,1999-09-19,
00-0037261,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,0,0,-0.1054081413894891,72,95,719,4,1,7.502132030080419,0,2,0,0,0.0,0,0,0,0,16,124,0,0,0,0,0,Khalil Shakir,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otadttbhvkmavhsonnqm",BUF,72.0,190.0,2000-02-03,
00-0037262,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,Thomas Booker,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mial4vlgplowh3uxrnmk",LV,75.0,301.0,1999-11-11,
00-0037263,0,0,0,0,0,0,0,0,0,0.0,0.0,0,136,498,8,0,-8.533750230851929,13,14,93,0,0,3.71570958616212,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tyler Allgeier,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buwaomfsz4y6orgb0cyg",ATL,71.0,225.0,2000-04-15,
00-0037264,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Delarrin Turner-Yell,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p3ngd3m6wcijmxglj06j",DEN,71.0,200.0,1999-12-16,
00-0037267,0,0,0,0,0,0,0,0,0,0.0,0.0,0,24,73,0,0,-3.016960833454505,26,32,103,0,0,-5.587545501080998,0,1,0,0,0.0,0,0,0,0,0,0,13,294,0,0,0,Jerome Ford,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",CLE,70.0,210.0,1999-09-12,
00-0037268,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,45,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Zyon McCollum,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pkpopwwr1bwjvpxwqs94",TB,74.0,199.0,1999-05-03,
00-0037269,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Eric Johnson,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fsvxbdkpnaondae99zbl",IND,76.0,320.0,1998-07-16,
00-0037270,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Otito Ogbonnia,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktcgvykjyamzn8vj2vt1",LAC,76.0,320.0,2000-08-25,
00-0037271,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,17,2,0,1.0,1,0,0,0,0,0,0,0,0,0,0,D'Marco Jackson,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bwbialh78nao9svr8jqn",CHI,73.0,233.0,1998-07-20,
00-0037274,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Esezi Otomewo,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a0mfh8bdgpmqoiqt65ze",PIT,77.0,282.0,1999-03-09,
00-0037275,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,44,3,0,0.0,1,1,0,0,0,0,0,0,0,0,0,DaRon Bland,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cl7cnkp2mm58j8o086nm",DAL,72.0,197.0,1999-07-12,
00-0037276,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,24,0,0,-1.0112180644646287,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,3,84,0,0,0,Ty Chandler,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i3urodji7vrb11n4pl06",MIN,71.0,204.0,1998-05-12,
00-0037277,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Teagan Quitoriano,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecx86iiwr69wkwupjvzk",ATL,78.0,259.0,2000-03-15,
00-0037278,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Luke Wattenberg,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sedgtg4ekxez8itnkm2d",DEN,77.0,300.0,1997-09-10,
00-0037280,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Matthew Butler,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nsv9pnp9s8oaxaepftzk",MIA,75.0,305.0,1999-06-10,
00-0037281,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Damone Clark,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmsr31hk1blgplqqkzml",DAL,74.0,240.0,2000-06-28,
00-0037282,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3,3,28,0,0,2.2441549878567457,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,James Mitchell,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ragin6kbjyfeffii1hrl",CAR,76.0,249.0,1999-08-11,
00-0037283,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,John Ridgeway,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irpvoorgwwezk7qxrp0m",NO,77.0,321.0,1999-05-07,
00-0037284,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Matt Araiza,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q4wjyhw18fj0omjkzql4",KC,74.0,200.0,2000-05-16,
00-0037287,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Vederian Lowe,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a72w3jazmnecd5nepevf",NE,77.0,315.0,1999-04-17,
00-0037288,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,31,4,0,2.0,2,1,0,0,0,0,0,0,0,0,0,Christian Benford,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nltmhbxql5thc91mk1xy",BUF,73.0,205.0,2000-09-21,
00-0037289,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Malcolm Rodriguez,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofwspc5nzlzqdvxqvpxc",DET,71.0,230.0,1999-03-29,
00-0037291,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,13,0,0,-1.2720050893258303,26,50,395,4,0,8.06252054908969,0,5,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,Jalen Nailor,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdsx2pttiiwbfpyuuwiz",MIN,71.0,199.0,1999-03-02,
00-0037292,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4,6,27,1,0,1.3111727959476411,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Andrew Ogletree,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gw6pbughf5gdn2sm189f",IND,77.0,260.0,1998-07-28,
00-0037294,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Jackson,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mygiulff7wmcrv8menhg",DEN,77.0,294.0,1998-01-30,
00-0037295,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jamaree Salyer,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u3uyixtjb60xtwwth40a",LAC,76.0,325.0,2000-07-13,
00-0037297,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Cade Mays,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvwir8l56pkjixweaca4",CAR,78.0,325.0,1999-04-26,
00-0037298,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Sam Roberts,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpeonw4s0htacobg1qa4",ATL,77.0,295.0,1998-04-14,
00-0037301,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,18,2,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Theo Jackson,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g9hb4dnu5xp63p5wjvrw",MIN,73.0,205.0,1998-10-02,
00-0037302,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Austin Deculus,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfiu08h46jezawozpma8",LAC,77.0,321.0,1999-03-12,
00-0037304,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,41,1,0,9.348424491821788,2,3,18,1,0,1.506216790061444,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Connor Heyward,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9bnasge2v2dtctdtqnf",PIT,72.0,230.0,1999-01-22,
00-0037306,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,12,15,72,1,0,3.7618108466267586,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,John FitzPatrick,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kopyksw2p51nivtldayc",GB,79.0,262.0,2000-03-09,
00-0037307,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ja'Sir Taylor,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/usnlevporxzqj27zhgwu",LAC,70.0,185.0,1999-01-08,
00-0037310,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,17,6,1,5.5,0,0,0,0,0,0,0,0,0,0,0,James Houston,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrqp1yxxj1diweafto22",DAL,73.0,241.0,1998-11-16,
00-0037311,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ko Kieft,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ibtxauqcq4tjq4xsgf6a",TB,77.0,265.0,1998-01-20,
00-0037313,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,40,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Montaric Brown,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hvnfc3mqxut3v0mufgg5",JAX,72.0,190.0,1999-08-24,
00-0037315,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Cameron Goode,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y9nbijy8p3twagggyodh",MIA,75.0,245.0,1998-04-15,
00-0037316,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Mark Robinson,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7u61ekvlhzwchpxcdbo",NE,71.0,235.0,1999-08-14,
00-0037318,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Baylon Spector,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmjqmhpbhtlydc3sfag",BUF,72.0,233.0,1998-10-20,
00-0037320,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Deane Leonard,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jk2a21dqnjr8ssq5s0tv",LAC,72.0,195.0,1999-11-20,
00-0037321,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Chase Lucas,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftkp0eabjmqrbftyddyo",SF,71.0,184.0,1997-03-04,
00-0037323,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,0,0,2.116049895063042,0,0,0,0,0,0.0,0,9,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Rodney Thomas,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rmch7ilcol08gczhpwp6",IND,73.0,196.0,1998-06-26,
00-0037324,24,38,177,1,0,5,-53,1,0,-14.329868226862931,-3.4598956008752184,0,4,18,0,0,-0.7691373350389765,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Chris Oladokun,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnyw1gqkqfll2lxppzlv",KC,73.0,213.0,1997-09-03,
00-0037329,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,37,1,0,2.598405250464566,0,1,0,0,0,-0.1660529834334738,0,0,0,0,0.0,0,0,0,0,0,0,1,23,0,0,0,Brittain Brown,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zpugbbzvxbpemoif9txa",CHI,73.0,205.0,1997-10-10,
00-0037332,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,D'Anthony Bell,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ckont3gxmlaebwbbkplr",SEA,73.0,211.0,1996-10-17,
00-0037336,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Brock Hoffman,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzgyme4uziotnwqbfn7x",DAL,76.0,302.0,1999-07-02,
00-0037340,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2,3,17,0,0,1.1455184332444333,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Zaire Mitchell-Paden,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/koebkhaljopitnuvfgbb",BAL,77.0,257.0,1999-08-20,
00-0037348,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,9,15,91,0,0,-6.508350265794434,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tanner Conner,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ndhpqkxblrd3vcbcfadw",MIA,75.0,237.0,1998-03-20,
00-0037364,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Arron Mosby,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sub2rfbfzebhuxzlt2jd",GB,75.0,250.0,1999-04-13,
00-0037380,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,28,0,0,0,Kaden Davis,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z8viajevykmyr0utahgl",CLE,73.0,193.0,1998-09-25,
00-0037384,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,36,5,2,4.0,1,0,2,0,0,0,0,0,0,0,0,Ja'Quan McMillian,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpgabuesfqci0swbrkem",DEN,70.0,183.0,2000-06-04,
00-0037395,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Dallis Flowers,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ejoqt02yk1eubbibnxre",CHI,73.0,196.0,1997-06-04,
00-0037404,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ryan Van Demark,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofqc3dzngumitn9vx8ug",BUF,78.0,307.0,1998-03-22,
00-0037412,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Cal Adomitis,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hi1jz8g2dtq0l6efegra",PHI,74.0,238.0,1998-07-09,
00-0037413,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ben Brown,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imfnoemmtvdrjtdh7auo",NE,77.0,312.0,1998-05-19,
00-0037428,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Alec Anderson,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmxbsuvvy2qtzfvrqcac",BUF,77.0,305.0,1999-10-03,
00-0037447,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tomon Fox,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lccvchowchcmx5ymg67u",NYG,74.0,245.0,1998-03-16,
00-0037457,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jake Hansen,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x63vwyjtybkdrulfmr2j",HOU,73.0,230.0,1998-06-19,
00-0037461,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tristin McCollum,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lob4yulcbxvkweblc0dg",LV,75.0,195.0,1999-05-03,
00-0037468,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Raheem Layne,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gb6jlranah8r9odgtmhd",NYG,71.0,192.0,1999-07-02,
00-0037475,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,7,9,52,0,0,2.3876515728770755,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Stone Smartt,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdmnvrjgz8cqnxjtukzd",NYJ,76.0,226.0,1998-10-04,
00-0037480,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Dylan Cook,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iok20w4kxwuzicm3mnar",PIT,78.0,305.0,1998-01-11,
00-0037487,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,0,0,0.3470350680872798,3,3,27,0,0,0.9335535314166918,0,0,0,0,0.0,0,0,0,0,3,28,10,239,0,0,0,Deven Thompkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt0yeyl9y8s6onw8wcdr",ATL,68.0,155.0,1999-12-23,
00-0037493,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Mike Brown,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztb9tdt5ihd7gmjyspbz",TEN,73.0,218.0,1999-04-07,
00-0037500,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ryan Wright,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7t34xvfvc2pxgtcwnlw",MIN,75.0,245.0,2000-06-01,
00-0037512,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,56,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Isaiah Pola-Mao,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iv2fsbkqbciaglpqrlbd",LV,76.0,205.0,1999-06-30,
00-0037516,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Sam Webb,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x0xcfspsmbddxk8autai",CLE,72.0,194.0,1998-05-19,
00-0037524,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2,2,23,0,0,2.5324949176283553,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tay Martin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lw5fyir7yjme4qxrrxfy",WAS,75.0,186.0,1997-12-14,
00-0037525,0,0,0,0,0,0,0,0,0,0.0,0.0,0,145,664,6,2,-5.557748676947086,14,16,51,0,1,-4.6077330963695315,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Mason,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixykwytfrfz1cdxlhj5w",MIN,71.0,230.0,1999-05-24,
00-0037526,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,Marcelino McCrary-Ball,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0ik6bvofk4zrgsartd2",NYJ,72.0,214.0,1999-03-23,
